query_number,results,status,time,mem[kB]
470,100000,OK,362,13954788
471,19764,OK,28,13954788
472,100000,OK,186,13954788
473,100000,OK,274,13956836
474,4,OK,37,13956836
475,100000,OK,254,13956836
476,3849,OK,67,13956836
477,100000,OK,441,13958884
478,7072,OK,52,13958884
479,100000,OK,181,13958884
480,100000,OK,231,13960932
481,0,OK,41,13960932
482,15674,OK,57,13960932
483,100000,OK,279,13965152
484,34,OK,8,13965152
485,14950,OK,79,13965152
486,100000,OK,213,13969248
487,100000,OK,272,13969248
488,100000,OK,382,13973140
489,46544,OK,132,13975188
490,100000,OK,192,13975188
491,100000,OK,299,13975188
492,21673,OK,87,13975188
493,15654,OK,27,13975188
494,0,OK,33,13975188
495,5007,OK,53,13975188
496,10669,OK,19,13975188
497,503,OK,29,13975188
498,4757,OK,13,13975188
499,1217,OK,33,13975188
500,100000,OK,156,13975188
501,9804,OK,39,13975188
502,100000,OK,208,13975188
503,100000,OK,235,13977236
504,67395,OK,129,13977236
505,6363,OK,36,13977236
506,4606,OK,34,13977236
507,13685,OK,139,13977236
508,100000,OK,247,13977236
509,44,OK,10,13977236
510,7431,OK,1196,14016812
511,0,OK,6,14016812
512,18895,OK,136,14016812
513,100000,OK,231,14016812
514,100000,OK,283,14016812
515,100000,OK,415,14021752
516,99335,OK,166,14021752
517,100000,OK,142,14021752
518,28466,OK,81,14021752
519,100000,OK,170,14023800
520,100000,OK,261,14023800
521,100000,OK,256,14023800
522,100000,OK,367,14023800
523,100000,OK,214,14023800
524,38542,OK,172,14023800
525,9,OK,7,14023800
526,12049,OK,20,14023800
527,46,OK,31,14023800
528,6312,OK,19,14023800
529,24,OK,6,14023800
530,0,OK,18,14023800
531,3331,OK,10,14023800
532,100000,OK,553,14026696
533,440,OK,49,14026696
534,419,OK,18,14026696
535,100000,OK,143,14030792
536,58191,OK,94,14030792
537,100000,OK,262,14030792
538,100000,OK,194,14030792
539,18635,OK,42,14030792
540,100000,OK,324,14033424
541,100000,OK,200,14033424
542,6630,OK,17,14033424
543,353,OK,20,14033424
544,1980,OK,7,14033424
545,100000,OK,248,14033424
546,35915,OK,132,14033424
547,100000,OK,282,14035472
548,16711,OK,29,14035472
549,47444,OK,74,14035472
550,100000,OK,122,14035472
551,100000,OK,331,14037520
552,100000,OK,249,14037520
553,100000,OK,157,14037520
554,100000,OK,211,14037520
555,40268,OK,48,14037520
556,100000,OK,270,14037520
557,100000,OK,275,14037520
558,100000,OK,220,14039568
559,126,OK,7,14039568
560,27850,OK,59,14039568
561,100000,OK,152,14039568
562,100000,OK,303,14039568
563,70830,OK,144,14039568
564,7318,OK,56,14039568
565,100000,OK,263,14039568
566,82820,OK,235,14039568
567,223,OK,8,14039568
568,62734,OK,139,14039568
569,100000,OK,106,14039568
570,100000,OK,302,14039568
571,490,OK,10,14039568
572,10331,OK,28,14039568
573,100000,OK,320,14040092
574,75043,OK,140,14040092
575,100000,OK,608,14041148
576,0,OK,9,14041148
577,4349,OK,17,14041148
578,15293,OK,86,14041148
579,100000,OK,341,14041148
580,100000,OK,136,14041148
581,100000,OK,1318,14052200
582,100000,OK,256,14054248
